mass,x,y,vx,vy
1e+14,-84.3557,-100.326,0,851.719
1e+14,-88.5349,-105.253,0,4392.47
1e+14,-108.4,-111.17,0,603.096
1e+14,-84.4832,-109.052,0,2963.04
1e+14,-110.287,-94.2213,0,2196.17
1e+14,-86.1612,-111.289,0,803.509
1e+14,-103.093,-109.231,0,3008.99
1e+14,-108.703,-109.501,0,548.057
1e+14,-109.147,-100.581,0,78.9033
1e+14,-111.773,-98.759,0,3303.73
1e+14,-98.5289,-108.845,0,1215.73
1e+14,-109.054,-109.251,0,3093.12
1e+14,-84.7229,-104.465,0,4399.64
1e+14,-104.744,-99.0577,0,299.981
1e+14,-105.615,-100.987,0,3154.14
1e+14,-115.594,-116.585,0,3937.06
1e+14,-91.7095,-95.2671,0,1324.97
1e+14,-93.5826,-109.05,0,4404.62
1e+14,-107.576,-104.058,0,2573.12
1e+14,-105.66,-101.09,0,2203.64
1e+14,-100.25,-95.833,0,4071.66
1e+14,-92.488,-111.967,0,2608.36
1e+14,-95.2997,-102.267,0,3200.64
1e+14,-113.364,-106.193,0,3227.55
1e+14,-114.379,-106.252,0,4270.26
1e+14,-111.568,-90.6849,0,1549.7
1e+14,-112.202,-86.8726,0,1438.43
1e+14,-111.156,-105.897,0,2244.65
1e+14,-86.1534,-113.786,0,874.313
1e+14,-113.346,-104.849,0,3481.91
1e+14,-113.735,-112.501,0,3000.26
1e+14,-106.079,-98.8955,0,3031.57
1e+14,-87.1811,-85.3485,0,1948.26
1e+14,-92.3246,-98.8332,0,4585.81
1e+14,-115.396,-96.4514,0,4000.13
1e+14,-104.693,-83.657,0,3662.87
1e+14,-92.3537,-88.6823,0,4019.38
1e+14,-91.75,-109.46,0,26.1044
1e+14,-98.6168,-85.7999,0,3084.29
1e+14,-93.3666,-112.006,0,1751.26
1e+14,-104.064,-103.722,0,699.226
1e+14,-105.854,-91.364,0,71.7928
1e+14,-86.1723,-98.1063,0,4383.56
1e+14,-103.628,-110.187,0,1697.03
1e+14,-89.5367,-110.369,0,1143.81
1e+14,-95.5,-102.592,0,2805.57
1e+14,-85.7518,-96.4948,0,3775.19
1e+14,-108.681,-93.7136,0,4391.1
1e+14,-100.145,-109.746,0,877.46
1e+14,-86.2628,-85.5821,0,3094.52
1e+14,-105.323,-95.0453,0,871.167
1e+14,-98.7478,-87.6622,0,3588.84
1e+14,-88.7339,-84.2275,0,1599.88
1e+14,-114.656,-85.8665,0,755.953
1e+14,-98.7561,-93.7022,0,3773.59
1e+14,-100.912,-102.218,0,4571.75
1e+14,-109.672,-97.5661,0,4592.2
1e+14,-89.034,-93.9086,0,3370.27
1e+14,-87.569,-104.93,0,4234.8
1e+14,-96.7129,-86.8924,0,4706.25
1e+14,-112.95,-90.3865,0,2356.79
1e+14,-114.05,-101.187,0,3578.89
1e+14,-98.2171,-101.24,0,573.438
1e+14,-105.719,-88.2536,0,2032.88
1e+14,-99.6874,-112.923,0,696.885
1e+14,-104.87,-90.5439,0,3114.88
1e+14,-88.8571,-87.977,0,1700.73
1e+14,-91.9552,-91.5277,0,3096.55
1e+14,-90.7924,-114.071,0,1667.69
1e+14,-106.889,-90.2949,0,3760.43
1e+14,-103.952,-89.4008,0,4646.69
1e+14,-90.8793,-107.631,0,3610.63
1e+14,-93.7193,-107.591,0,4748.82
1e+14,-86.595,-102.161,0,1450.26
1e+14,-97.1849,-87.3414,0,4199.32
1e+14,-107.057,-99.3789,0,579.309
1e+14,-105.731,-114.57,0,3374.58
1e+14,-107.576,-89.8309,0,1222.19
1e+14,-107.786,-84.9254,0,4270.03
1e+14,-102.275,-109.895,0,1378.13
1e+14,-111.505,-96.0643,0,2045.03
1e+14,-116.238,-112.428,0,4629.62
1e+14,-95.6883,-99.525,0,177.792
1e+14,-87.0265,-87.1679,0,4928.57
1e+14,-91.6475,-85.6892,0,2756.81
1e+14,-100.394,-96.4935,0,644.52
1e+14,-100.979,-90.21,0,2549.08
1e+14,-105.184,-102.236,0,3498.94
1e+14,-84.2123,-88.9405,0,832.383
1e+14,-105.284,-114.357,0,4128.14
1e+14,-98.6181,-107.415,0,2260.83
1e+14,-107.852,-109.183,0,3276.39
1e+14,-106.809,-101.346,0,888.111
1e+14,-98.6209,-88.5168,0,4996.89
1e+14,-111.603,-113.597,0,2142.9
1e+14,-90.8692,-104.827,0,4163.08
1e+14,-84.2339,-86.6072,0,2376.98
1e+14,-102.763,-110.587,0,1403.41
1e+14,-93.9587,-96.6241,0,2531.59
1e+14,-103.447,-97.3649,0,3337.12
1e+14,-95.0751,-94.5034,0,663.904
1e+14,-113.104,-109.574,0,4690.64
1e+14,-111.158,-91.7513,0,1868.02
1e+14,-111.868,-104.359,0,2852.72
1e+14,-94.9511,-109.233,0,3330.35
1e+14,-88.7567,-101.25,0,500.636
1e+14,-108.551,-115.602,0,142.573
1e+14,-90.623,-100.323,0,3054.61
1e+14,-99.0444,-106.204,0,4399.81
1e+14,-85.1769,-100.885,0,2767.28
1e+14,-91.4997,-102.817,0,2502.46
1e+14,-92.9442,-113.338,0,961.418
1e+14,-110.691,-112.696,0,1262.62
1e+14,-112.54,-86.2993,0,4755.2
1e+14,-114.278,-97.5612,0,2638.21
1e+14,-97.3875,-92.3627,0,743.017
1e+14,-91.6392,-113.78,0,1521.61
1e+14,-92.5448,-99.6626,0,2775.25
1e+14,-110.605,-104.122,0,3029.45
1e+14,-112.567,-116.079,0,849.385
1e+14,-108.77,-100.566,0,1257.58
1e+14,-97.5358,-83.824,0,752.238
1e+14,-92.2236,-101.545,0,3111.72
1e+14,-109.276,-105.506,0,2582.92
1e+14,-85.7688,-116.532,0,457.823
1e+14,-107.342,-103.195,0,3849.07
1e+14,-87.2474,-99.876,0,3554.73
1e+14,-86.0941,-83.9083,0,235.591
1e+14,-103.889,-98.3326,0,377.933
1e+14,-97.5039,-114.481,0,1051.52
1e+14,-97.1592,-88.1032,0,4224.6
1e+14,-86.7733,-99.3157,0,0.266791
1e+14,-105.244,-110.019,0,2735.27
1e+14,-93.2854,-114.29,0,4381.42
1e+14,-94.8378,-104.915,0,2686.28
1e+14,-89.1295,-99.519,0,1819.13
1e+14,-91.4649,-83.5176,0,41.8742
1e+14,-101.694,-108.284,0,560.317
1e+14,-109.174,-114.447,0,2326.78
1e+14,-92.4839,-110.405,0,4633.11
1e+14,-96.2622,-112.723,0,4904.69
1e+14,-85.5666,-83.7742,0,1633.23
1e+14,-89.4589,-102.836,0,3505.93
1e+14,-111.481,-89.7215,0,1876.35
1e+14,-114.591,-101.841,0,4.48095
1e+14,-100.422,-90.4979,0,2448.23
1e+14,-88.091,-112.419,0,2794.63
1e+14,-116.101,-114.209,0,4678.71
1e+14,-88.3414,-88.0323,0,1685.56
1e+14,-113.461,-97.9809,0,3750.55
1e+14,-91.9698,-102.375,0,2836.84
1e+14,-100.537,-91.1687,0,4423
1e+14,-115.746,-104.677,0,1736.19
1e+14,-93.3117,-89.6591,0,1532.01
1e+14,-93.824,-99.2043,0,2310.55
1e+14,-84.2583,-96.6925,0,3481.58
1e+14,-101.542,-114.334,0,823.006
1e+14,-95.508,-102.387,0,4867.21
1e+14,-108.59,-108.924,0,504.921
1e+14,-88.8638,-100.279,0,137.988
1e+14,-90.5111,-87.334,0,3792.11
1e+14,-113.282,-100.011,0,4121.23
1e+14,-100.209,-85.5973,0,3921.13
1e+14,-113.358,-110.679,0,2445.14
1e+14,-89.2395,-114.978,0,1291.37
1e+14,-89.8663,-115.446,0,1237.52
1e+14,-109.673,-107.832,0,1555.07
1e+14,-116.535,-105.287,0,2652.76
1e+14,-96.3337,-113.353,0,4617.01
1e+14,-96.4751,-90.2307,0,4678.89
1e+14,-98.0723,-100.964,0,1405.53
1e+14,-106.343,-108.93,0,1343.28
1e+14,-95.9279,-94.2155,0,3576.37
1e+14,-88.7385,-94.6871,0,488.439
1e+14,-86.5709,-96.6999,0,1597.52
1e+14,-101.884,-102.713,0,2243.24
1e+14,-107.227,-89.1437,0,1747.27
1e+14,-84.8804,-84.0636,0,1821.25
1e+14,-102.293,-112.747,0,3876.49
1e+14,-83.9613,-105.029,0,1215.26
1e+14,-115.163,-103.049,0,3510.75
1e+14,-87.7938,-116.37,0,2083.32
1e+14,-97.3932,-87.9206,0,2459.86
1e+14,-97.7951,-109.584,0,324.141
1e+14,-92.4874,-101.881,0,890.619
1e+14,-105.241,-88.4633,0,4455.09
1e+14,-114.626,-114.698,0,2134.55
1e+14,-94.411,-98.6732,0,3820.04
1e+14,-90.3366,-86.6755,0,2501.28
1e+14,-84.6421,-113.223,0,4227.39
1e+14,-90.7605,-110.928,0,420.592
1e+14,-85.8943,-92.6835,0,1478.83
1e+14,-90.8497,-111.116,0,2666.98
1e+14,-101.646,-95.5978,0,3332.97
1e+14,-105.133,-98.7853,0,707.249
1e+14,-106.09,-86.0785,0,4829.33
1e+14,-107.818,-105.265,0,4214.1
1e+14,-98.552,-96.6844,0,3147.06
1e+14,-91.558,-115.287,0,1279.45
1e+14,-102.084,-87.4745,0,2702.28
1e+14,-99.1637,-110.55,0,17.1134
1e+14,-109.013,-115.465,0,1409.01
1e+14,-96.7517,-105.869,0,3549.29
1e+14,-111.996,-90.6537,0,1541.07
1e+14,-91.9574,-95.079,0,4997.84
1e+14,-91.2618,-104.323,0,3659.12
1e+14,-99.0067,-105.298,0,4617.28
1e+14,-104.007,-105.727,0,4812.39
1e+14,-97.652,-103.178,0,4486.99
1e+14,-84.6104,-113.975,0,4686.73
1e+14,-100.454,-89.001,0,816.174
1e+14,-86.2511,-88.8983,0,1416.35
1e+14,-96.8647,-104.445,0,321.174
1e+14,-90.6654,-114.117,0,1613.85
1e+14,-92.0218,-110.529,0,3796.85
1e+14,-113.751,-112.183,0,3609.83
1e+14,-93.0853,-84.4468,0,3011.46
1e+14,-105.231,-88.5076,0,2780.19
1e+14,-111.397,-114.542,0,430.225
1e+14,-115.862,-91.7332,0,337.367
1e+14,-93.7625,-99.5466,0,3397.3
1e+14,-112.67,-105.133,0,441.816
1e+14,-99.6786,-97.7723,0,764.119
1e+14,-92.5363,-91.2677,0,3613.89
1e+14,-103.452,-111.64,0,2015.65
1e+14,-99.398,-115.321,0,3462.4
1e+14,-84.8705,-84.6005,0,2219.89
1e+14,-85.1596,-110.307,0,455.449
1e+14,-85.2438,-92.0972,0,3409.87
1e+14,-102.309,-105.926,0,923.85
1e+14,-104.425,-103.699,0,3038.13
1e+14,-104.164,-110.563,0,1442.67
1e+14,-88.9096,-104.46,0,1809.02
1e+14,-112.207,-89.9676,0,4248.57
1e+14,-91.7967,-93.6229,0,4645.01
1e+14,-115.354,-87.1463,0,4439.53
1e+14,-101.742,-112.426,0,2412.22
1e+14,-84.8036,-93.9407,0,1547.56
1e+14,-111.94,-103.186,0,3391.19
1e+14,-106.247,-91.3208,0,1664.28
1e+14,-89.8055,-95.2003,0,3172.13
1e+14,-116.165,-112.724,0,2779.8
1e+14,-115.741,-99.3139,0,3540.79
1e+14,-104.916,-85.125,0,2079.3
1e+14,-110.251,-92.3138,0,3137.14
1e+14,-102.43,-115.114,0,4800.51
1e+14,-103.609,-85.8036,0,3111.02
1e+14,-96.4652,-90.9807,0,2357.23
1e+14,-91.9234,-89.0959,0,652.628
1e+14,-103.947,-110.513,0,2183.73
1e+14,-115.913,-85.2294,0,2827.1
1e+14,-84.1422,-111.972,0,4837.26
1e+14,-115.946,-111.511,0,4353.25
1e+14,-102.646,-105.942,0,2082.89
1e+14,-96.4805,-113.673,0,2054.68
1e+14,-110.323,-99.8349,0,1041.59
1e+14,-107.532,-93.5888,0,3677.42
1e+14,-87.0496,-109.852,0,450.077
1e+14,-90.4327,-102.931,0,3978.04
1e+14,-87.3367,-101.856,0,4352.61
1e+14,-102.131,-84.3695,0,3766.71
1e+14,-93.1592,-92.5523,0,2863.6
1e+14,-94.1582,-116.302,0,3544.85
1e+14,-112.861,-85.6475,0,4435.09
1e+14,-88.6165,-111.266,0,766.003
1e+14,-85.2019,-88.8914,0,819.285
1e+14,-101.105,-109.364,0,2905.77
1e+14,-105.734,-105.729,0,76.2563
1e+14,-89.3521,-108.286,0,522.348
1e+14,-95.0324,-108.974,0,3996.15
1e+14,-106.413,-86.1796,0,4189.71
1e+14,-103.35,-111.223,0,4362.59
1e+14,-85.9773,-86.6301,0,4050.97
1e+14,-107.327,-112.174,0,3738.41
1e+14,-96.0649,-96.9123,0,13.5711
1e+14,-86.0367,-84.632,0,1723.07
1e+14,-86.0553,-98.5437,0,1018.9
1e+14,-104.393,-92.6768,0,3781.87
1e+14,-114.543,-95.3775,0,4655.52
1e+14,-87.0665,-93.4206,0,1001.34
1e+14,-84.7086,-97.9705,0,4514.77
1e+14,-104.159,-107.875,0,4004.69
1e+14,-107.893,-84.5857,0,4071.6
1e+14,-94.9185,-94.6921,0,2762.73
1e+14,-104.17,-92.2536,0,3964.23
1e+14,-103.29,-88.2053,0,1493.54
1e+14,-107.437,-101.556,0,2563
1e+14,-99.1202,-112.802,0,222.088
1e+14,-109.813,-96.1071,0,3769.62
1e+14,-90.4949,-114.187,0,1811.68
1e+14,-91.1998,-94.8654,0,884.383
1e+14,-108.807,-89.2876,0,2004.89
1e+14,-102.714,-116.366,0,4096.04
1e+14,-91.674,-98.5946,0,2604.79
1e+14,-100.919,-103.949,0,557.646
1e+14,-103.226,-115.441,0,2474.39
1e+14,-108.122,-98.648,0,121.454
1e+14,-87.3039,-83.7349,0,964.444
1e+14,-111.817,-106.847,0,2695.65
1e+14,-95.334,-112.046,0,38.5673
1e+14,-111.487,-91.1815,0,3355.79
1e+14,-114.574,-114.331,0,4252.41
1e+14,-91.4522,-103.963,0,3933.71
1e+14,-96.1234,-113.162,0,1043.5
1e+14,-94.0266,-104.827,0,4208.87
1e+14,-91.1833,-84.0453,0,3450.87
1e+14,-111.72,-114.022,0,81.2603
1e+14,-91.1445,-98.9152,0,2758.6
1e+14,-88.5297,-85.915,0,2222.84
1e+14,-102.994,-89.5817,0,1573.87
1e+14,-101.353,-100.863,0,2502.67
1e+14,-99.4401,-89.4981,0,2246.54
1e+14,-102.335,-105.401,0,3370.45
1e+14,-111.403,-116.15,0,120.235
1e+14,-113.078,-108.801,0,2991.05
1e+14,-108.524,-99.0189,0,4815.33
1e+14,-114.118,-109.26,0,897.863
1e+14,-93.2789,-104.905,0,1900.9
1e+14,-102.239,-96.6344,0,2712.99
1e+14,-113.36,-115.342,0,2349.35
1e+14,-94.5586,-112.747,0,4554.85
1e+14,-96.0839,-115.49,0,1160.71
1e+14,-104.413,-110.685,0,1719.33
1e+14,-99.0409,-114.343,0,4182.34
1e+14,-84.1231,-90.1347,0,2650.38
1e+14,-104.246,-93.7679,0,3495.68
1e+14,-111.895,-92.9238,0,3880.27
1e+14,-111.177,-87.6449,0,2048.01
1e+14,-115.74,-115.647,0,328.74
1e+14,-112.368,-105.308,0,1036.81
1e+14,-87.1067,-101.998,0,4686.11
1e+14,-101.444,-108.539,0,4291.21
1e+14,-94.032,-96.2121,0,4592.93
1e+14,-100.435,-109.554,0,1988.01
1e+14,-103.257,-100.286,0,1256.44
1e+14,-107.58,-102.828,0,1389.98
1e+14,-88.4259,-108.177,0,4086.64
1e+14,-84.6732,-102.536,0,4040.86
1e+14,-89.7372,-112.603,0,4423.69
1e+14,-102.253,-103.525,0,4070.16
1e+14,-106.094,-96.1763,0,4615.14
1e+14,-112.248,-111.174,0,2270.22
1e+14,-111.8,-97.3329,0,1357.51
1e+14,-91.7349,-88.2442,0,1381.79
1e+14,-96.2747,-89.0074,0,4518.24
1e+14,-107.38,-106.249,0,280.918
1e+14,-116.159,-88.9814,0,2810.44
1e+14,-113.433,-103.567,0,904.711
1e+14,-102.993,-95.5215,0,820.614
1e+14,-90.1241,-115.626,0,3129.89
1e+14,-105.795,-92.1672,0,3365.36
1e+14,-85.0315,-91.1502,0,4318.42
1e+14,-100.865,-98.9442,0,3298.47
1e+14,-88.4455,-103.174,0,4213.38
1e+14,-96.9227,-113.672,0,20.7034
1e+14,-110.293,-90.3049,0,4743.62
1e+14,-110.475,-113.093,0,4362.82
1e+14,-109.794,-104.613,0,3494.44
1e+14,-96.0814,-107.382,0,2411.68
1e+14,-98.6719,-112.372,0,2580.63
1e+14,-88.2534,-108.396,0,2552.17
1e+14,-108.391,-97.7814,0,1134.72
1e+14,-109.281,-115.83,0,773.256
1e+14,-93.8584,-110.763,0,3297.64
1e+14,-115.178,-96.7659,0,2513.55
1e+14,-85.757,-85.4576,0,778.523
1e+14,-91.4183,-100.34,0,4570.05
1e+14,-90.4803,-102.368,0,771.638
1e+14,-93.7944,-102.043,0,3020.37
1e+14,-112.519,-100.199,0,1818.92
1e+14,-100.717,-91.7399,0,1066.07
1e+14,-94.5298,-95.4907,0,1631.07
1e+14,-105.56,-110.406,0,730.45
1e+14,-99.0874,-95.8244,0,3258.92
1e+14,-105.29,-109.324,0,4390.24
1e+14,-89.9055,-108.468,0,728.804
1e+14,-109.71,-92.8669,0,4980.73
1e+14,-114.566,-116.373,0,456.674
1e+14,-84.7434,-115.918,0,4443.08
1e+14,-94.2238,-86.0062,0,1234.51
1e+14,-102.457,-93.1306,0,1678.89
1e+14,-89.7947,-113.613,0,480.992
1e+14,-102.959,-97.0752,0,4401.56
1e+14,-84.0683,-101.894,0,1021
1e+14,-113.731,-109.397,0,3347.74
1e+14,-94.2726,-106.654,0,2334.94
1e+14,-83.7921,-93.5721,0,1289.64
1e+14,-90.0357,-96.4276,0,2668.17
1e+14,-106.303,-100.949,0,3730.68
1e+14,-106.691,-96.6968,0,4007.65
1e+14,-98.1532,-94.2861,0,43.0045
1e+14,-101.701,-90.9764,0,2468.75
1e+14,-107.701,-105.41,0,1485.77
1e+14,-114.491,-110.371,0,3816.58
1e+14,-86.859,-105.926,0,1279.2
1e+14,-98.6547,-89.6326,0,2723.43
1e+14,-87.9677,-106.223,0,4120.86
1e+14,-103.245,-101.183,0,145
1e+14,-116.33,-94.8498,0,247.221
1e+14,-92.7605,-91.5719,0,1528.45
1e+14,-94.7988,-84.1067,0,194.757
1e+14,-86.5845,-93.166,0,268.907
1e+14,-103.142,-112.95,0,1416.79
1e+14,-97.314,-89.2406,0,4020.52
1e+14,-88.4745,-90.4795,0,2582.81
1e+14,-109.693,-83.4328,0,4171.54
1e+14,-101.849,-101.379,0,4231.7
1e+14,-84.179,-96.7358,0,143.98
1e+14,-94.473,-107.438,0,1811.35
1e+14,-93.1721,-109.393,0,4962.43
1e+14,-89.3105,-108.939,0,2101.15
1e+14,-90.9596,-90.8371,0,2443.26
1e+14,-102.532,-84.341,0,2762.96
1e+14,-93.6202,-108.189,0,4607.81
1e+14,-98.9992,-112.457,0,2424.45
1e+14,-95.0171,-85.8952,0,1726.26
1e+14,-103.338,-97.3225,0,1522.7
1e+14,-105.078,-108.848,0,2682.62
1e+14,-92.1946,-114.981,0,1632.57
1e+14,-93.8094,-87.9581,0,595.492
1e+14,-89.016,-92.3482,0,674.966
1e+14,-107.031,-103.813,0,3188.94
1e+14,-107.318,-95.1035,0,4508.32
1e+14,-83.3716,-93.5154,0,1760.87
1e+14,-108.679,-98.4473,0,536.157
1e+14,-83.47,-113.19,0,2000.65
1e+14,-84.3402,-105.343,0,4128.03
1e+14,-108.444,-111.285,0,3777.07
1e+14,-112.813,-85.3635,0,1417.6
1e+14,-92.3297,-85.1343,0,1956.54
1e+14,-83.4305,-116.168,0,4579.34
1e+14,-93.6758,-109.739,0,2677.66
1e+14,-104.511,-116.089,0,1228.76
1e+14,-112.104,-103.3,0,332.343
1e+14,-84.951,-105.508,0,4257.74
1e+14,-114.343,-90.2727,0,468.278
1e+14,-107.988,-90.1951,0,630.47
1e+14,-98.067,-112.127,0,1200.56
1e+14,-113.291,-107.373,0,473.642
1e+14,-108.94,-87.6405,0,40.8258
1e+14,-116.616,-99.9791,0,1287.26
1e+14,-90.0371,-86.9918,0,244.779
1e+14,-88.6341,-107.172,0,1792.96
1e+14,-91.2683,-112.531,0,957.566
1e+14,-107.085,-114.554,0,1425.38
1e+14,-88.946,-115.962,0,847.216
1e+14,-84.3554,-93.9603,0,1767.71
1e+14,-87.3123,-90.6136,0,3975.69
1e+14,-99.6991,-110.177,0,1197.57
1e+14,-88.8101,-98.6939,0,4641.47
1e+14,-99.6961,-92.6433,0,202.151
1e+14,-98.6852,-102.161,0,4119.58
1e+14,-107.798,-92.8269,0,3301.08
1e+14,-111.695,-99.0176,0,1303.67
1e+14,-94.421,-100.226,0,4063.98
1e+14,-104.465,-112.611,0,1518.52
1e+14,-93.393,-90.2044,0,4377.25
1e+14,-87.7075,-100.034,0,2686.94
1e+14,-88.0622,-95.1662,0,2430.79
1e+14,-95.2334,-87.0716,0,3725.42
1e+14,-99.7936,-98.2618,0,603.768
1e+14,-115.334,-91.4648,0,4649.27
1e+14,-108.108,-97.2231,0,235.098
1e+14,-101.18,-106.108,0,3142.28
1e+14,-89.189,-99.2816,0,4620.64
1e+14,-89.5371,-84.2115,0,3579.7
1e+14,-101.873,-87.5193,0,1098.19
1e+14,-90.0617,-99.9382,0,1969.36
1e+14,-111.532,-111.453,0,3337.94
1e+14,-103.664,-116.237,0,4001.72
1e+14,-107.018,-85.346,0,3046.44
1e+14,-97.3798,-94.9693,0,984.881
1e+14,-105.554,-112.455,0,107.495
1e+14,-103.637,-96.1883,0,3752.42
1e+14,-106.996,-85.9603,0,1971.88
1e+14,-110.452,-97.2157,0,2222.05
1e+14,-86.1441,-90.6799,0,1853.37
1e+14,-111.909,-84.957,0,3889.79
1e+14,-104.247,-85.1137,0,1672.03
1e+14,-87.3447,-103.006,0,1506.48
1e+14,-95.8114,-101.668,0,3144.71
1e+14,-97.0735,-113.912,0,2317.66
1e+14,-105.328,-116.033,0,4554.16
1e+14,-102.796,-89.9414,0,2077.83
1e+14,-109.725,-112.558,0,632.536
1e+14,-99.8048,-86.1651,0,3214.58
1e+14,-110.182,-89.1488,0,1035.94
1e+14,-99.2121,-91.4138,0,3944.64
1e+14,-95.2548,-114.513,0,3694.19
1e+14,-90.1993,-112.943,0,4413.87
1e+14,-116.6,-89.4866,0,2309.46
1e+14,-94.2929,-113.878,0,2263.84
1e+14,-110.822,-92.6559,0,4677.27
1e+14,-94.6668,-98.9939,0,2305.19
1e+14,-88.7263,-89.9362,0,4048.56
1e+14,-92,-111.499,0,3762.64
1e+14,-97.9713,-103.812,0,4074.66
1e+14,-114.422,-98.4977,0,1612.44
1e+19,0,0,0,0
